id,code,area,subarea,title,subtitle,authors,edition,volume,language,is_reserved
3387262267653,BIO-03.01,Biologia,3,Evolutionary Genetics,,John Maynard Smith,1,0,2,0
2412588686565,BIO-03.01,Biologia,3,Evolutionary Genetics,,John Maynard Smith,1,0,2,0
6716852195859,BIO-03.02,Biologia,3,The Making of a Fly,The Genetics of Animal Design,P. A. Lawrence,1,0,2,0
1443362211599,BIO-03.02,Biologia,3,The Making of a Fly,The Genetics of Animal Design,P. A. Lawrence,1,0,2,0
7804414532101,BIO-03.03,Biologia,3,Introdução à Genética,,Anthony J. F. Griffiths,6,0,1,0
9366337194364,BIO-03.04,Biologia,3,Evolutionary Analysis,,"Freeman, Herron",4,0,2,0
1457513004954,BIO-03.05,Biologia,3,What Evolution Is,,Ernst Mayr,1,0,2,0
7256273166650,BIO-03.06,Biologia,3,The Rough Guide to Genes & Cloning,,"Buxton, Turney",1,0,2,0
8386721274107,BIO-04.01,Biologia,4,Essentials of Neural Science and Behavior,International Edition,"Kandel, Schwartz, Jessell",1,0,2,0
4516465424627,BIO-04.01,Biologia,4,Essentials of Neural Science and Behavior,International Edition,"Kandel, Schwartz, Jessell",1,0,2,0
9047490491773,BIO-04.01,Biologia,4,Essentials of Neural Science and Behavior,International Edition,"Kandel, Schwartz, Jessell",1,0,2,0
2106746718075,BIO-04.01,Biologia,4,Essentials of Neural Science and Behavior,International Edition,"Kandel, Schwartz, Jessell",1,0,2,0
5986236197569,BIO-04.02,Biologia,4,Cem Bilhões de Neurônios,Conceitos Fundamentais de Neurociência,Roberto Lent,1,0,1,0
1953983383426,BIO-04.03,Biologia,4,Fundamentos da Neurociência e do Comportamento,,"Kandel, Schwartz, Jessell",1,0,1,0
4273792091174,BIO-04.04,Biologia,4,Neuroanatomia Funcional,,Angelo Barbosa Monteiro Machado,2,0,1,0
2724723604151,BIO-04.05,Biologia,4,Anatomia Humana,Atlas Fotográfico de Anatomia Sistêmica e Regional,"Yokochi, Rohen, Jen-Drecoll",6,0,1,0
9588275000709,BIO-04.06,Biologia,4,Janeway's Immunobiology,,"Murphy, Travers, Walport, Janeway",7,0,2,0
3195793194887,BIO-05.01,Biologia,5,Developmental Biology,,Scott F. Gilbert,5,0,2,0
1768107062916,BIO-05.01,Biologia,5,Developmental Biology,,Scott F. Gilbert,5,0,2,0
1196425217150,BIO-05.01,Biologia,5,Developmental Biology,,Scott F. Gilbert,5,0,2,0
6336707191548,BIO-05.02,Biologia,5,Analysis of Biological Development,,Klaus Kalthoff,2,0,2,0
4811821571077,BIO-06.01,Biologia,6,The Superorganism,"The Beauty, Elegance, and Strangeness of Insect Societies","Holldobler, Wilson",1,0,2,0
9988899567440,BIO-06.02,Biologia,6,Island Biology,,Sherwin John Carlquist,1,0,2,0
4389348674705,BIO-06.03,Biologia,6,Niche Construction,The Neglected Process in Evolution,"Odling-Smee, Lala, Feldman",1,0,2,0
4479802939928,BIO-07.01,Biologia,7,Biochemistry & Molecular Biology of Plants,,"Buchanan, Gruissem, Jones",1,0,2,0
6659709643441,BIO-07.01,Biologia,7,Biochemistry & Molecular Biology of Plants,,"Buchanan, Gruissem, Jones",1,0,2,0
5143239814125,BIO-07.02,Biologia,7,Biologia Vegetal,,"Raven, Evert, Eichhorn",6,0,1,0
8439133055250,BIO-07.03,Biologia,7,Plant Biology,,"Smith, Coupland, Dolan, Harberd, Jones",1,0,2,0
8402782809031,QUI-01.01,Química,1,Chemical Principles,,"Atkins, Jones",2,0,2,0
4214166333162,QUI-01.02  v.1,Química,1,Química,A Matéria e sua Transformações,"Brady, Sense",5,1,1,0
2214266933981,QUI-01.03  v.4,Química,1,Coleção de Química Conceitual,"Química de Coordenação, Organometálica e Catálise",Henrique E. Toma,1,4,1,0
2504856623256,QUI-01.03  v.3,Química,1,Coleção de Química Conceitual,Elementos Qímicos e seus Compostos,Henrique E. Toma,1,3,1,0
3940470113367,QUI-01.03  v.2,Química,1,Coleção de Química Conceitual,"Energia, Estados e Transformações Químicas",Henrique E. Toma,1,2,1,0
7716532864425,QUI-01.03  v.1,Química,1,Coleção de Química Conceitual,"Estrutura Atômica, Ligações e Estereoquimica",Henrique E. Toma,1,1,1,0
6482330729785,QUI-01.04,Química,1,Study Guide to Accompany Chemistry and Chemical Reactivity Kotz & Purcell,,Harry E. Pence,2,0,2,0
3374299444973,QUI-01.05,Química,1,"Introduction to General, Organic & Biochemistry",,"Bettelheim, March",4,0,2,0
2095504269365,QUI-01.06,Química,1,General Chemistry with Qualitative Analysis,,"Whitten, Gailey, Davis",4,0,2,0
1997580228360,QUI-01.07,Química,1,Quimica General,,Gaston P. Muzzo,1,0,3,0
5291525963634,QUI-01.08,Química,1,Principios Básicos de Química,,"Gray, Haight Jr.",1,0,3,0
3835914325157,QUI-01.09,Química,1,Química,Um Curso Universitário,"Mahan, Myers",4,0,1,0
6491738261056,QUI-01.10,Química,1,Neoquímica,A Química Moderna e Suas Aplicações,Nina Hall,1,0,1,0
4901640415734,QUI-01.11,Química,1,Química ao Cubo,,"Burrows, Holman, Parsons, Pilling, Price",1,0,1,0
4538115934331,QUI-01.12,Química,1,Teaching General Chemistry,A Materials Science Companion,"Ellis, Geselbracht, Johnson, Lisensky, Robinson",1,0,2,0
1815867741725,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
4334486334608,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
6923408317423,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
6524339564766,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
2620126560653,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
8449815241086,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
9294249317482,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,4,0,2,0
6962660921207,QUI-02.01,Química,2,Physical Chemistry,,Peter William Atkins,5,0,2,0
8711759416821,QUI-02.01  v.1,Química,2,Fisicoquímica,,Peter William Atkins,6,1,1,0
8713111446682,QUI-02.01  v.3,Química,2,Fisicoquímica,,Peter William Atkins,6,3,1,0
7508314133405,QUI-02.01  v.2,Química,2,Fisicoquímica,,Peter William Atkins,6,2,1,0
6258947698512,QUI-02.01 v.1,Química,2,Físico-Química,,"Atkins, de Paula",10,1,1,0
6178936680147,QUI-02.02,Química,2,Physical Chemistry,A Molecular Approach,"McQuarrie, Simon",1,0,2,0
5857261061852,QUI-02.03,Química,2,Fundamentos de Termodinâmica e Cinética Química,,Edward de Souza,1,0,1,0
3717628393380,QUI-02.04,Química,2,Introdução à Química dos Coloides e das Superfícies,,Duncan J. Shar,2,0,1,0
7349950603309,QUI-02.05,Química,2,Eletroquímica,Princípios e Aplicações,Edson Antonio Ticianelli,1,0,1,0
4544391314606,QUI-03.01,Química,3,Inorganic Chemistry,,"Miessler, Tarr",4,0,2,0
7805924231010,QUI-03.02,Química,3,Inorganic Chemistry,,"Shriver, Atkins, Langford",2,0,2,0
4078218408525,QUI-04.01,Química,4,Química Orgânica,,"Allinger, Cava, de Jongh, Johnson, Lebel, Stevens",2,0,1,0
3574436388300,QUI-04.01,Química,4,Química Orgânica,,"Allinger, Cava, de Jongh, Johnson, Lebel, Stevens",2,0,1,0
1966299964456,QUI-04.01,Química,4,Química Orgânica,,"Allinger, Cava, de Jongh, Johnson, Lebel, Stevens",2,0,1,0
1641011361408,QUI-04.02  v.1,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,1,1,0
3755077252407,QUI-04.02  v.1,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,1,1,0
9909525265639,QUI-04.02  v.2,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,2,1,0
4983555527351,QUI-04.02  v.2,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,2,1,0
9016203387962,QUI-04.02  v.3,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,3,1,0
6303236881523,QUI-04.02  v.3,Química,4,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,3,1,0
6162610895668,QUI-04.03  v.1,Química,4,Química Orgânica,,John McMurry,7,1,1,0
1631039378380,QUI-04.03  v.2,Química,4,Química Orgânica,,John McMurry,7,2,1,0
9874677747589,QUI-04.04,Química,4,Organic Chemistry,,"Clayden, Greeves, Warren, Wothers",1,0,2,0
9261859394578,QUI-04.05,Química,4,Organic Chemistry,,T. W. Graham Solomons,5,0,2,0
4585740737172,QUI-04.06,Química,4,Organic Chemistry,,Stanley H. Pine,5,0,2,0
6279100786105,QUI-04.07,Química,4,Organic Chemistry,,Francis A. Carey,3,0,2,0
3247513060047,QUI-04.08,Química,4,Substâncias Carboniladas e Derivados,,"Pilli, Pinheiro, Costa, Vasconcellos",1,0,1,0
3080252243445,QUI-05.01  v.1,Química,5,Química Analítica Quantitativa,,Otto A. Ohlweiler,3,1,1,0
6261449917180,QUI-05.01  v.2,Química,5,Química Analítica Quantitativa,,Otto A. Ohlweiler,3,2,1,0
7062202074084,QUI-05.02,Química,5,Fundamentos de Química Experimental,,"Constantino, Silva, Donate",1,0,1,0
4194611144027,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,2,2,0
3627335616620,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,2,2,0
1748335635441,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,2,2,0
8724577115487,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,2,2,0
4626307858944,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,2,2,0
8200063156436,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,2,2,0
4908017846238,FIS-01.01  v.2,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,2,2,0
7794724995256,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,3,2,0
4738349915179,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,3,2,0
9221050283743,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,2,0
1837099869824,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,2,0
3386849606410,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,3,2,0
8532185355412,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,3,2,0
5520205891081,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,2,0
1654291301392,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,2,0
3630736710361,FIS-01.01  v.3,Física,1,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,2,0
6893375841606,FIS-02.02 v.1,Física,2,Mecânica Clássica,,Kazunori Watari,2,1,1,0
6530775485190,FIS-01.02  v.1,Física,1,Curso de Física Básica,Mecânica,H. Moysés Nussenzveig,5,1,1,0
3914546363680,FIS-01.02  v.1,Física,1,Curso de Física Básica,Mecânica,H. Moysés Nussenzveig,3,1,1,0
6221494006352,FIS-01.02  v.1,Física,1,Curso de Física Básica,Mecânica,H. Moysés Nussenzveig,1,1,1,0
8473845291445,FIS-01.02  v.2,Física,1,Curso de Física Básica,"Fluidos, Oscilações e Ondas, Calor",H. Moysés Nussenzveig,3,2,1,0
9643985645524,FIS-01.02  v.2,Física,1,Curso de Física Básica,"Fluidos, Oscilações e Ondas, Calor",H. Moysés Nussenzveig,2,2,1,0
5336604698530,FIS-01.02  v.3,Física,1,Curso de Física Básica,Eletromagnetismo,H. Moysés Nussenzveig,1,3,1,0
1259021275105,FIS-01.02 v.1,Física,1,Curso de Física Básica,Mecânica,H. Moysés Nussenzveig,5,1,1,0
4129719789207,FIS-01.03  v.1,Física,1,Berkeley Physics Course,Mecánica,"Kittel, Knight, Ruderman",2,1,3,0
6322210255792,FIS-01.03  v.1,Física,1,Berkeley Physics Course,Mecánica,"Kittel, Knight, Ruderman",2,1,3,0
7640951907503,FIS-01.03  v.2,Física,1,Berkeley Physics Course,Electricidad y Magnetismo,Edward M. Purcell,2,2,3,0
4068152322902,FIS-01.03  v.3,Física,1,Berkeley Physics Course,Ondas,Frank S. Crawford Jr.,1,3,3,0
4565171287224,FIS-01.03  v.4,Física,1,Berkeley Physics Course,Física Cuántica,Eyvind H. Wichmann,1,4,3,0
6966565953301,FIS-01.03  v.5,Física,1,Berkeley Physics Course,Física Estadística,F. Reif,1,5,3,0
1376690819321,FIS-01.04  v.1,Física,1,Physique Théorique,Mécanique,"Lifshitz, Pitaevskii",2,1,4,0
2773648789443,FIS-01.04  v.1,Física,1,Physique Théorique,Mécanique,"Lifshitz, Pitaevskii",2,1,4,0
6129612556591,FIS-01.04  v.2,Física,1,Physique Théorique,Théorie du Champ,"Landau, Lifshitz",1,2,4,0
9086613159022,FIS-01.04  v.3,Física,1,Physique Théorique,Mécanique Quantique,"Landau, Lifshitz",3,3,4,0
4550001751662,FIS-01.04  v.3,Física,1,Course of Theoretical Physics,Quantum Mechanics (Non-relativistic Theory),"Landau, Lifshitz",3,3,2,0
3249857657518,FIS-01.04  v.3,Física,1,Course of Theoretical Physics,Quantum Mechanics (Non-relativistic Theory),"Landau, Lifshitz",3,3,2,0
5214937367395,FIS-01.04  v.5,Física,1,Course of Theoretical Physics,Statistical Physics Part 1,"Landau, Lifshitz",3,5,2,0
6611908711628,FIS-01.04  v.5,Física,1,Course of Theoretical Physics,Statistical Physics Part 1,"Landau, Lifshitz",3,5,2,0
2065966288570,FIS-01.04  v.5,Física,1,Course of Theoretical Physics,Statistical Physics Part 1,"Landau, Lifshitz",3,5,2,0
7048645680716,FIS-01.04  v.5,Física,1,Physique Théorique,"Physique Statistique, Primiére Partie","Landau, Lifshitz",3,5,4,0
3076676921649,FIS-01.04  v.7,Física,1,Physique Théorique,Théorie de l'élasticité,"Landau, Lifshitz",2,7,4,0
3593704939662,FIS-01.04  v.8,Física,1,Physique Théorique,Electrodynamique des milieux continus,"Lifshitz, Pitaevskii",2,8,4,0
6710807893814,FIS-01.04  v.9,Física,1,Course of Theoretical Physics,Statistical Physics Part 2,"Lifshitz, Pitaevskii",1,9,2,0
3396283362469,FIS-01.05  v.2,Física,1,Física,,"Halliday, Resnick",2,2,1,0
7020484952940,FIS-01.05  v.3,Física,1,Física,,"Halliday, Resnick",4,3,1,0
2362075676794,FIS-01.05  v.3,Física,1,Física,,"Halliday, Resnick",4,3,1,0
1173162052404,FIS-01.05  v.4,Física,1,Física,,"Halliday, Resnick",4,4,1,0
7407274066368,FIS-01.06  v.1,Física,1,Física,"Mecânica, Calor, Acústica",Francis W. Sears,1,1,1,0
7155453568362,FIS-01.06  v.2,Física,1,Física,"Magnetismo, Eletricidade",Francis W. Sears,1,2,1,0
8769692594472,FIS-01.06  v.2,Física,1,Física,"Magnetismo, Eletricidade",Francis W. Sears,1,2,1,0
1202054802824,FIS-01.07  v.1,Física,1,Física,Mecânica,"Sears, Zemansky, Young, Freedman",10,1,1,0
7179022321912,FIS-01.08  v.2,Física,1,Física,"Eletricidade e Magnetismo, Ótica",Paul A. Tipler,4,2,1,0
8969425828168,FIS-01.08  v.2,Física,1,Física: Manual de Soluções,"Eletricidade e Magnetismo, Ótica",Paul A. Tipler,4,2,1,0
6646702618965,FIS-01.09  v.1,Física,1,Física,Mecânica,GREF,1,1,1,0
9638845343436,FIS-01.09  v.3,Física,1,Física,Eletromagnetismo,GREF,1,3,1,0
9482263033635,FIS-01.10  v.1,Física,1,"Física, um Curso Universitário",Mecânica,"Alonso, Finn",1,1,1,0
9498276049532,FIS-01.10  v.2,Física,1,"Física, um Curso Universitário",Campos e Ondas,"Alonso, Finn",1,2,1,0
4764993491912,FIS-01.11,Física,1,University Physics,,George Brown Arfken,2,0,2,0
2872765698109,FIS-01.12,Física,1,Principles of Physics,,Raymond A. Serway,2,0,2,0
8611519778797,FIS-01.13,Física,1,Physics Principles and Applications,,"Margenau, Watson, Montgomery",1,0,2,0
2903250838110,FIS-01.14  v.3,Física,1,Física para a Universidade,,"Martins, Pauli, Mauad",1,3,1,0
2245522009126,FIS-01.15,Física,1,200 Puzzling Physics Problems,,"Gnadig, Honyek, Riley",1,0,2,0
4953611435357,FIS-01.16 v.4,Física,1,Pauli Lectures on Physics,,Wolfgang Pauli,1,4,2,0
5158419733585,FIS-02.01,Física,2,Introduction to Classical Mechanics,,David Morin,1,0,2,0
1388350908016,FIS-02.01,Física,2,Introduction to Classical Mechanics,Solutions Manual,David Morin,1,0,2,0
4200647389681,FIS-02.02  v.1,Física,2,Mecânica Clássica,,Kazunori Watari,2,1,1,0
7357285486375,FIS-02.02  v.1,Física,2,Mecânica Clássica,,Kazunori Watari,2,1,1,0
6302168879158,FIS-02.02  v.2,Física,2,Mecânica Clássica,,Kazunori Watari,1,2,1,0
1638971844027,FIS-02.02  v.2,Física,2,Mecânica Clássica,,Kazunori Watari,1,2,1,0
6592531867091,FIS-02.03,Física,2,Theoretical Mechanics,,"Movnin, Izrayelit",1,0,2,0
3950576327186,FIS-02.04,Física,2,Introdução à Mecânica Clássica,,Artur O. Lopes,1,0,1,0
9140342853238,FIS-02.05,Física,2,Leciones sobre Teoría de la Mecánica y sus Aplicaciones,,M. Lucini,1,0,3,0
8668774144973,FIS-02.06,Física,2,Mecânica Física,Curso Fundamental em Nível Superior,Tore Johnson,1,0,1,0
9545191957777,FIS-02.07,Física,2,Mecânica Analítica Clássica,,"Barros, Garcia",1,0,1,0
2760050744337,FIS-02.08,Física,2,Mecânica Analítica,,J. W. Leech,1,0,1,0
8194005180811,FIS-02.09,Física,2,Métodos Matemáticos da Mecânica Clássica,,V. Arnold,1,0,1,0
8406325803623,FIS-02.10,Física,2,Problemas de Mecânica Teórica,,I.V. Mechtcherski,1,0,1,0
8931103554058,FIS-02.11 v.1,Física,2,Mecânica dos Fluidos,,Tufi Mamed Assy,1,1,1,0
1425609188383,FIS-03.01,Física,3,Understanding Thermodynamics,,Hendrick C. Van Ness,1,0,2,0
5364455713461,FIS-03.02,Física,3,Thermodynamics and an Introduction to Thermostatistics,,Herbert B. Callen,2,0,2,0
2307540026551,FIS-03.03,Física,3,Fundamentos de Termodinâmica Clássica,,"Van Wylen, Sonntag",2,0,1,0
1110741114658,FIS-03.04,Física,3,Heat Transfer,,Alan J. Chapman,2,0,2,0
1831729069813,FIS-03.05,Física,3,Fundamentos de Transferência de Calor e de Massa,,Frank P. Incropera,6,0,1,0
1119651570103,FIS-03.06,Física,3,Princípios da Transmissão de Calor,,Frank Kreith,3,0,1,0
8861183966611,FIS-03.07,Física,3,Elementos de Termologia,,Tore N. O. Folmer-Johnson,1,0,1,0
7774668082380,FIS-03.08,Física,3,Termodinâmica,,Mário José de Oliveira,1,0,1,0
7563228128824,FIS-03.09,Física,3,Introduction to Modern Thermodynamics,,Dilip Kondepudi,1,0,2,0
3706083836594,FIS-04.01,Física,4,Eletromagnetismo,,William H. Hayt Junior,4,0,1,0
6439698309111,FIS-04.02  v.1,Física,4,Eletricidade,Eletrodinâmica,Gerhard Sengberg,13,1,1,0
2276228784925,FIS-04.03,Física,4,Quantum Electrodynamics,A Lecture Note and Reprint Volume,Richard P. Feynman,1,0,2,0
1710267460705,FIS-04.04,Física,4,Plasma Dynamics,,R. O. Dendy,1,0,2,0
8072346984049,FIS-04.05,Física,4,Princípios de Eletrodinâmica Clássica,,Josif Frenkel,1,0,1,0
8091236429385,FIS-04.06,Física,4,Corrente Elétrica,Problemas Resolvidos,Eduardo Wilner,1,0,1,0
4241021181231,FIS-05.01,Física,5,Mecânica Quântica,,Antonio F. R. De Toledo Piza,1,0,1,0
1872703038661,FIS-05.01,Física,5,Mecânica Quântica,,Antonio F. R. De Toledo Piza,1,0,1,0
2730202780988,FIS-05.02,Física,5,Introduction to Quantum Mechanics,With Applications to Chemistry,"Pauling, Wilson",1,0,2,0
6616605455097,FIS-05.03,Física,5,Teoria Quântica de Moléculas e Sólidos,,"Vianna, Fazzio, Canuto",1,0,1,0
5989277792649,FIS-05.04,Física,5,Exploring Black Holes,Introduction to General Relativity,"Taylor, Wheeler",1,0,2,0
2190302206397,FIS-05.05,Física,5,Introdução à Física Nuclear,,K. C. Chung,1,0,1,0
3278486724018,FIS-05.06,Física,5,Atomic Physics,,Max Born,8,0,2,0
6093988864614,FIS-05.06,Física,5,Física Atómica,,Max Born,4,0,1,0
7084521919587,FIS-05.07,Física,5,Introdução à Física de Partículas,,Anna Maria Freire Endler,1,0,1,0
6998745522748,FIS-05.08,Física,5,Teoria Quântica,,Eduardo M.A. Peixoto,1,0,1,0
1327065577773,FIS-06.01  v.1,Física,6,Métodos Matemáticos,,"Vaz Jr., Oliveira",1,1,1,0
1710692063502,FIS-06.01  v.3,Física,6,Métodos Matemáticos,,"Vaz Jr., Oliveira",1,3,1,0
9173044686828,FIS-06.02,Física,6,Matemática para Físicos com Aplicações,,João Barcelos Neto,1,1,1,0
5599583154958,FIS-06.03,Física,6,Introdução à Física Estatística,,Silvio R. A. Salinas,1,0,1,0
2657811597168,FIS-06.04,Física,6,Monte Carlo Simulation in Statistical Physics,,"Binder, Heermann",4,0,2,0
7273558183294,FIS-06.05,Física,6,Catastrophe Theory,,"Castrigiano, Hayes",1,0,2,0
8320891067022,FIS-07.01,Física,7,Astronomia,Uma Visão Geral do Universo,"Friança, Dal Pino, Sodré Jr., Jatenco-Pereira",1,0,1,0
1636866072685,FIS-07.02,Física,7,Astronomia e astrofisica,,"Oliveira Filho, Saraiva",1,0,1,0
1879624240029,FIS-07.03,Física,7,An Introduction to the Study of Stellar Structure,,Subrahmanyan Chandrasekhar,1,0,2,0
6854989846814,FIS-07.04,Física,7,Introdução à Estrutura e Evolução Estelar,,Walter Junqueira Maciel,1,0,1,0
9743123053348,CMP-01.01,Computação,1,Introduction to Computer Science,,Francis Scheid,1,0,2,0
5789908511096,CMP-01.02,Computação,1,Structure and Interpretation of Computer Programs,,"Harold Abelson, Gerald Jay Sussman, Julie Sussman",1,0,2,0
1535306462522,CMP-01.03,Computação,1,Python Programming,,John M. Zelle,1,0,2,0
4777150245204,CMP-01.03,Computação,1,Python Programming,,John M. Zelle,1,0,2,0
7389768842699,CMP-01.04,Computação,1,Introdução à Programação Orientada a Objetos Usando Java,,Rafael Santos,1,0,1,0
3080550739701,CMP-02.01,Computação,2,Introduction to Algorithms,,"Cormen, Leiserson, Rivest, Stein",3,0,2,0
9472425068742,CMP-02.02 v.1,Computação,2,Algorithms in C,,Robert Sedgewick,3,1,2,0
8970601258044,CMP-02.02 v.2,Computação,2,Algorithms in C,,Robert Sedgewick,3,2,2,0
4276569997013,CMP-02.03,Computação,2,Algoritmos em Linguagem C,,Paulo Feofiloff,1,0,1,0
5588472432833,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
5259355429003,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
4411666427258,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
3869032919790,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
3100841140723,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
5721722254353,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
1329210634003,CMP-02.04,Computação,2,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,1,0
8796703552633,CMP-03.01,Computação,3,A First Course in Numerical Analysis,,"Ralston, Rabinowitz",2,0,2,0
9346605232691,CMP-03.01,Computação,3,A First Course in Numerical Analysis,,"Ralston, Rabinowitz",2,0,2,0
6762853375332,CMP-03.02,Computação,3,Analysis of Numerical Methods,,"Isaacson, Keller",1,0,2,0
5430273243937,CMP-03.02,Computação,3,Analysis of Numerical Methods,,"Isaacson, Keller",1,0,2,0
1338489952152,CMP-03.02,Computação,3,Analysis of Numerical Methods,,"Isaacson, Keller",1,0,2,0
1303387661703,CMP-03.03,Computação,3,Numerical Recipes in C,,"Press, Flannery, Teukolsky, Vetterling",2,0,2,0
